Loading data to memory...
Loading data to memory done!
Loading data to scheduler...
Loading data to scheduler done!
Running scheduler...
pushing USDJPY 2014-06-11 18:21:23.813
pushing USDJPY 2014-06-11 18:21:24.827
pushing USDJPY 2014-06-11 18:21:25.860
pushing USDJPY 2014-06-11 18:21:26.203
pushing USDJPY 2014-06-11 18:21:28.280
pushing USDJPY 2014-06-11 18:21:35.157
pushing USDJPY 2014-06-11 18:21:41.343
pushing USDJPY 2014-06-11 18:21:41.687
pushing USDJPY 2014-06-11 18:21:46.157
pushing USDJPY 2014-06-11 18:22:06.780
pushing USDJPY 2014-06-11 18:22:29.813
pushing USDJPY 2014-06-11 18:22:30.157
pushing USDJPY 2014-06-11 18:22:30.500
pushing USDJPY 2014-06-11 18:22:31.187
pushing USDJPY 2014-06-11 18:22:32.217
pushing USDJPY 2014-06-11 18:22:37.030
pushing USDJPY 2014-06-11 18:22:39.420
pushing USDJPY 2014-06-11 18:22:39.780
pushing USDJPY 2014-06-11 18:22:52.500
pushing USDJPY 2014-06-11 18:22:59.030
pushing USDJPY 2014-06-11 18:22:59.373
pushing USDJPY 2014-06-11 18:22:59.717
pushing USDJPY 2014-06-11 18:23:00.407
pushing USDJPY 2014-06-11 18:23:01.780
pushing USDJPY 2014-06-11 18:23:04.530
pushing USDJPY 2014-06-11 18:23:10.357
pushing USDJPY 2014-06-11 18:23:20.687
pushing USDJPY 2014-06-11 18:23:21.047
pushing USDJPY 2014-06-11 18:23:23.093
pushing USDJPY 2014-06-11 18:23:31.000
pushing USDJPY 2014-06-11 18:23:34.093
pushing USDJPY 2014-06-11 18:23:50.937
pushing USDJPY 2014-06-11 18:24:18.763
pushing USDJPY 2014-06-11 18:24:19.483
pushing USDJPY 2014-06-11 18:24:27.373
pushing USDJPY 2014-06-11 18:24:28.060
pushing USDJPY 2014-06-11 18:24:29.357
pushing USDJPY 2014-06-11 18:24:30.107
pushing USDJPY 2014-06-11 18:24:30.810
pushing USDJPY 2014-06-11 18:24:31.157
pushing USDJPY 2014-06-11 18:24:35.967
pushing USDJPY 2014-06-11 18:24:45.593
pushing USDJPY 2014-06-11 18:24:48.343
pushing USDJPY 2014-06-11 18:24:50.390
pushing USDJPY 2014-06-11 18:24:59.343
pushing USDJPY 2014-06-11 18:25:04.483
pushing USDJPY 2014-06-11 18:25:10.670
pushing USDJPY 2014-06-11 18:25:11.013
pushing USDJPY 2014-06-11 18:25:19.263
pushing USDJPY 2014-06-11 18:25:19.623
pushing USDJPY 2014-06-11 18:25:29.233
pushing USDJPY 2014-06-11 18:27:06.187
pushing USDJPY 2014-06-11 18:27:07.217
pushing USDJPY 2014-06-11 18:27:07.560
pushing USDJPY 2014-06-11 18:27:08.247
pushing USDJPY 2014-06-11 18:27:08.590
pushing USDJPY 2014-06-11 18:27:10.310
pushing USDJPY 2014-06-11 18:27:11.340
pushing USDJPY 2014-06-11 18:27:12.030
pushing USDJPY 2014-06-11 18:27:29.560
pushing USDJPY 2014-06-11 18:27:29.903
pushing USDJPY 2014-06-11 18:27:30.233
pushing USDJPY 2014-06-11 18:27:30.577
pushing USDJPY 2014-06-11 18:27:33.700
pushing USDJPY 2014-06-11 18:27:34.030
pushing USDJPY 2014-06-11 18:27:36.090
pushing USDJPY 2014-06-11 18:28:05.653
pushing USDJPY 2014-06-11 18:29:24.357
pushing USDJPY 2014-06-11 18:29:31.590
pushing USDJPY 2014-06-11 18:29:37.433
pushing USDJPY 2014-06-11 18:30:11.793
pushing USDJPY 2014-06-11 18:30:39.653
pushing USDJPY 2014-06-11 18:30:45.497
pushing USDJPY 2014-06-11 18:30:50.997
pushing USDJPY 2014-06-11 18:31:27.433
pushing USDJPY 2014-06-11 18:31:32.590
pushing USDJPY 2014-06-11 18:31:38.090
pushing USDJPY 2014-06-11 18:31:56.997
pushing USDJPY 2014-06-11 18:31:58.370
pushing USDJPY 2014-06-11 18:32:13.497
pushing USDJPY 2014-06-11 18:32:26.557
pushing USDJPY 2014-06-11 18:33:05.747
pushing USDJPY 2014-06-11 18:33:12.620
pushing USDJPY 2014-06-11 18:33:16.057
pushing USDJPY 2014-06-11 18:33:16.400
pushing USDJPY 2014-06-11 18:33:16.730
pushing USDJPY 2014-06-11 18:33:17.073
pushing USDJPY 2014-06-11 18:33:18.793
pushing USDJPY 2014-06-11 18:33:28.073
pushing USDJPY 2014-06-11 18:33:35.637
pushing USDJPY 2014-06-11 18:33:49.043
pushing USDJPY 2014-06-11 18:33:51.793
pushing USDJPY 2014-06-11 18:33:53.510
pushing USDJPY 2014-06-11 18:33:56.260
pushing USDJPY 2014-06-11 18:34:36.137
pushing USDJPY 2014-06-11 18:34:36.480
pushing USDJPY 2014-06-11 18:34:43.697
pushing USDJPY 2014-06-11 18:34:46.790
pushing USDJPY 2014-06-11 18:34:47.137
pushing USDJPY 2014-06-11 18:34:47.480
pushing USDJPY 2014-06-11 18:35:09.137
pushing USDJPY 2014-06-11 18:35:10.167
pushing USDJPY 2014-06-11 18:35:11.197
pushing USDJPY 2014-06-11 18:35:12.230
pushing USDJPY 2014-06-11 18:35:17.730
pushing USDJPY 2014-06-11 18:35:18.417
pushing USDJPY 2014-06-11 18:35:19.447
pushing USDJPY 2014-06-11 18:35:20.823
pushing USDJPY 2014-06-11 18:35:25.980
pushing USDJPY 2014-06-11 18:35:26.323
pushing USDJPY 2014-06-11 18:35:26.667
pushing USDJPY 2014-06-11 18:35:27.697
pushing USDJPY 2014-06-11 18:35:28.730
pushing USDJPY 2014-06-11 18:35:30.790
pushing USDJPY 2014-06-11 18:35:31.137
pushing USDJPY 2014-06-11 18:35:36.290
pushing USDJPY 2014-06-11 18:35:37.323
pushing USDJPY 2014-06-11 18:35:40.073
pushing USDJPY 2014-06-11 18:35:40.417
pushing USDJPY 2014-06-11 18:35:52.103
pushing USDJPY 2014-06-11 18:35:54.510
pushing USDJPY 2014-06-11 18:35:57.947
pushing USDJPY 2014-06-11 18:36:09.977
pushing USDJPY 2014-06-11 18:36:10.667
pushing USDJPY 2014-06-11 18:36:11.353
pushing USDJPY 2014-06-11 18:36:12.387
pushing USDJPY 2014-06-11 18:36:20.637
pushing USDJPY 2014-06-11 18:36:20.977
pushing USDJPY 2014-06-11 18:36:25.103
pushing USDJPY 2014-06-11 18:36:31.290
pushing USDJPY 2014-06-11 18:36:31.637
pushing USDJPY 2014-06-11 18:36:31.977
pushing USDJPY 2014-06-11 18:36:36.463
pushing USDJPY 2014-06-11 18:36:45.743
pushing USDJPY 2014-06-11 18:36:49.870
pushing USDJPY 2014-06-11 18:37:09.463
pushing USDJPY 2014-06-11 18:37:09.807
pushing USDJPY 2014-06-11 18:37:11.180
pushing USDJPY 2014-06-11 18:37:11.527
pushing USDJPY 2014-06-11 18:37:11.870
pushing USDJPY 2014-06-11 18:37:12.197
pushing USDJPY 2014-06-11 18:37:13.243
pushing USDJPY 2014-06-11 18:37:14.963
pushing USDJPY 2014-06-11 18:37:16.337
pushing USDJPY 2014-06-11 18:37:17.370
pushing USDJPY 2014-06-11 18:37:18.057
pushing USDJPY 2014-06-11 18:37:20.120
pushing USDJPY 2014-06-11 18:37:21.150
pushing USDJPY 2014-06-11 18:37:21.477
pushing USDJPY 2014-06-11 18:37:21.823
pushing USDJPY 2014-06-11 18:37:22.180
pushing USDJPY 2014-06-11 18:37:28.713
pushing USDJPY 2014-06-11 18:37:29.057
pushing USDJPY 2014-06-11 18:37:33.180
pushing USDJPY 2014-06-11 18:37:33.510
pushing USDJPY 2014-06-11 18:37:33.870
pushing USDJPY 2014-06-11 18:37:34.213
pushing USDJPY 2014-06-11 18:37:35.227
pushing USDJPY 2014-06-11 18:37:35.573
pushing USDJPY 2014-06-11 18:37:35.930
pushing USDJPY 2014-06-11 18:37:36.620
pushing USDJPY 2014-06-11 18:37:39.713
pushing USDJPY 2014-06-11 18:37:41.073
pushing USDJPY 2014-06-11 18:37:41.430
pushing USDJPY 2014-06-11 18:37:43.823
pushing USDJPY 2014-06-11 18:37:44.180
pushing USDJPY 2014-06-11 18:37:44.527
pushing USDJPY 2014-06-11 18:37:55.180
pushing USDJPY 2014-06-11 18:38:11.680
pushing USDJPY 2014-06-11 18:38:16.150
pushing USDJPY 2014-06-11 18:38:25.430
pushing USDJPY 2014-06-11 18:38:26.807
pushing USDJPY 2014-06-11 18:38:47.773
pushing USDJPY 2014-06-11 18:39:11.493
pushing USDJPY 2014-06-11 18:39:29.697
pushing USDJPY 2014-06-11 18:39:41.727
pushing USDJPY 2014-06-11 18:39:44.477
pushing USDJPY 2014-06-11 18:39:44.837
pushing USDJPY 2014-06-11 18:41:07.320
pushing USDJPY 2014-06-11 18:41:07.663
pushing USDJPY 2014-06-11 18:41:08.367
pushing USDJPY 2014-06-11 18:41:10.413
pushing USDJPY 2014-06-11 18:41:10.757
pushing USDJPY 2014-06-11 18:41:19.697
pushing USDJPY 2014-06-11 18:41:22.447
pushing USDJPY 2014-06-11 18:42:30.507
pushing USDJPY 2014-06-11 18:42:30.850
pushing USDJPY 2014-06-11 18:42:33.947
pushing USDJPY 2014-06-11 18:42:58.023
pushing USDJPY 2014-06-11 18:43:18.633
pushing USDJPY 2014-06-11 18:43:32.053
pushing USDJPY 2014-06-11 18:43:52.680
pushing USDJPY 2014-06-11 18:44:33.587
pushing USDJPY 2014-06-11 18:44:54.553
pushing USDJPY 2014-06-11 18:44:59.023
pushing USDJPY 2014-06-11 18:44:59.367
pushing USDJPY 2014-06-11 18:45:03.147
pushing USDJPY 2014-06-11 18:45:03.490
pushing USDJPY 2014-06-11 18:45:32.710
pushing USDJPY 2014-06-11 18:46:19.803
pushing USDJPY 2014-06-11 18:46:21.177
pushing USDJPY 2014-06-11 18:46:21.867
pushing USDJPY 2014-06-11 18:46:25.973
pushing USDJPY 2014-06-11 18:46:26.317
pushing USDJPY 2014-06-11 18:46:31.490
pushing USDJPY 2014-06-11 18:46:32.177
pushing USDJPY 2014-06-11 18:46:35.617
pushing USDJPY 2014-06-11 18:46:39.350
pushing USDJPY 2014-06-11 18:46:39.740
pushing USDJPY 2014-06-11 18:46:59.677
pushing USDJPY 2014-06-11 18:47:47.443
pushing USDJPY 2014-06-11 18:48:07.740
pushing USDJPY 2014-06-11 18:48:35.583
pushing USDJPY 2014-06-11 18:48:35.927
pushing USDJPY 2014-06-11 18:48:47.270
pushing USDJPY 2014-06-11 18:48:47.600
pushing USDJPY 2014-06-11 18:48:47.957
pushing USDJPY 2014-06-11 18:48:51.270
pushing USDJPY 2014-06-11 18:48:55.177
pushing USDJPY 2014-06-11 18:48:55.520
pushing USDJPY 2014-06-11 18:48:57.927
pushing USDJPY 2014-06-11 18:48:58.613
pushing USDJPY 2014-06-11 18:49:01.020
pushing USDJPY 2014-06-11 18:49:01.350
pushing USDJPY 2014-06-11 18:49:02.053
pushing USDJPY 2014-06-11 18:49:10.303
pushing USDJPY 2014-06-11 18:49:10.647
pushing USDJPY 2014-06-11 18:49:10.990
pushing USDJPY 2014-06-11 18:49:11.317
pushing USDJPY 2014-06-11 18:49:12.707
pushing USDJPY 2014-06-11 18:49:13.053
pushing USDJPY 2014-06-11 18:49:15.457
pushing USDJPY 2014-06-11 18:49:30.567
pushing USDJPY 2014-06-11 18:49:42.597
pushing USDJPY 2014-06-11 18:49:47.770
pushing USDJPY 2014-06-11 18:49:48.800
pushing USDJPY 2014-06-11 18:49:49.147
pushing USDJPY 2014-06-11 18:49:53.270
pushing USDJPY 2014-06-11 18:49:57.410
pushing USDJPY 2014-06-11 18:49:57.740
pushing USDJPY 2014-06-11 18:49:58.083
pushing USDJPY 2014-06-11 18:50:02.193
pushing USDJPY 2014-06-11 18:50:05.630
pushing USDJPY 2014-06-11 18:50:07.037
pushing USDJPY 2014-06-11 18:50:07.707
pushing USDJPY 2014-06-11 18:50:08.050
pushing USDJPY 2014-06-11 18:50:08.397
pushing USDJPY 2014-06-11 18:50:09.083
pushing USDJPY 2014-06-11 18:50:09.347
pushing USDJPY 2014-06-11 18:50:16.990
pushing USDJPY 2014-06-11 18:50:36.927
pushing USDJPY 2014-06-11 18:50:41.037
pushing USDJPY 2014-06-11 18:50:48.957
pushing USDJPY 2014-06-11 18:50:57.207
pushing USDJPY 2014-06-11 18:51:01.333
pushing USDJPY 2014-06-11 18:51:01.677
pushing USDJPY 2014-06-11 18:51:02.020
pushing USDJPY 2014-06-11 18:51:05.113
pushing USDJPY 2014-06-11 18:51:05.440
pushing USDJPY 2014-06-11 18:51:06.473
pushing USDJPY 2014-06-11 18:51:43.253
pushing USDJPY 2014-06-11 18:51:43.613
pushing USDJPY 2014-06-11 18:51:45.333
pushing USDJPY 2014-06-11 18:51:46.707
pushing USDJPY 2014-06-11 18:52:02.520
pushing USDJPY 2014-06-11 18:52:03.207
pushing USDJPY 2014-06-11 18:52:15.927
pushing USDJPY 2014-06-11 18:52:17.987
pushing USDJPY 2014-06-11 18:52:20.737
pushing USDJPY 2014-06-11 18:52:21.427
pushing USDJPY 2014-06-11 18:52:21.770
pushing USDJPY 2014-06-11 18:52:31.393
pushing USDJPY 2014-06-11 18:52:45.817
pushing USDJPY 2014-06-11 18:52:46.863
pushing USDJPY 2014-06-11 18:52:52.690
pushing USDJPY 2014-06-11 18:52:53.393
pushing USDJPY 2014-06-11 18:52:54.770
pushing USDJPY 2014-06-11 18:52:55.113
pushing USDJPY 2014-06-11 18:52:55.440
pushing USDJPY 2014-06-11 18:52:59.580
pushing USDJPY 2014-06-11 18:53:00.613
pushing USDJPY 2014-06-11 18:53:03.707
pushing USDJPY 2014-06-11 18:53:16.770
pushing USDJPY 2014-06-11 18:53:17.800
pushing USDJPY 2014-06-11 18:53:18.143
pushing USDJPY 2014-06-11 18:53:40.830
pushing USDJPY 2014-06-11 18:53:41.177
pushing USDJPY 2014-06-11 18:54:21.393
pushing USDJPY 2014-06-11 18:54:22.080
pushing USDJPY 2014-06-11 18:54:30.677
pushing USDJPY 2014-06-11 18:54:31.003
pushing USDJPY 2014-06-11 18:54:31.707
pushing USDJPY 2014-06-11 18:54:47.847
pushing USDJPY 2014-06-11 18:55:11.580
pushing USDJPY 2014-06-11 18:55:17.410
pushing USDJPY 2014-06-11 18:55:21.877
pushing USDJPY 2014-06-11 18:55:25.673
pushing USDJPY 2014-06-11 18:55:31.533
pushing USDJPY 2014-06-11 18:55:32.190
pushing USDJPY 2014-06-11 18:55:32.893
pushing USDJPY 2014-06-11 18:55:52.470
pushing USDJPY 2014-06-11 18:55:56.597
pushing USDJPY 2014-06-11 18:55:56.957
pushing USDJPY 2014-06-11 18:56:03.127
pushing USDJPY 2014-06-11 18:56:05.190
pushing USDJPY 2014-06-11 18:56:07.610
pushing USDJPY 2014-06-11 18:56:07.940
pushing USDJPY 2014-06-11 18:56:46.110
pushing USDJPY 2014-06-11 18:56:47.830
pushing USDJPY 2014-06-11 18:57:11.563
pushing USDJPY 2014-06-11 18:57:11.877
pushing USDJPY 2014-06-11 18:57:12.237
pushing USDJPY 2014-06-11 18:57:12.923
pushing USDJPY 2014-06-11 18:57:14.297
pushing USDJPY 2014-06-11 18:58:24.080
pushing USDJPY 2014-06-11 18:58:45.377
pushing USDJPY 2014-06-11 18:59:05.313
pushing USDJPY 2014-06-11 18:59:16.313
pushing USDJPY 2014-06-11 18:59:41.080
pushing USDJPY 2014-06-11 18:59:50.343
pushing USDJPY 2014-06-11 18:59:50.687
pushing USDJPY 2014-06-11 18:59:59.297
pushing USDJPY 2014-06-11 19:00:01.000
pushing USDJPY 2014-06-11 19:00:11.343
pushing USDJPY 2014-06-11 19:00:13.047
pushing USDJPY 2014-06-11 19:00:17.517
pushing USDJPY 2014-06-11 19:00:21.297
pushing USDJPY 2014-06-11 19:00:21.640
pushing USDJPY 2014-06-11 19:00:23.360
pushing USDJPY 2014-06-11 19:00:34.360
pushing USDJPY 2014-06-11 19:00:34.703
pushing USDJPY 2014-06-11 19:00:35.047
pushing USDJPY 2014-06-11 19:00:38.127
pushing USDJPY 2014-06-11 19:00:50.517
pushing USDJPY 2014-06-11 19:00:53.267
pushing USDJPY 2014-06-11 19:00:56.000
pushing USDJPY 2014-06-11 19:01:02.890
pushing USDJPY 2014-06-11 19:01:03.237
pushing USDJPY 2014-06-11 19:01:19.047
pushing USDJPY 2014-06-11 19:01:36.593
pushing USDJPY 2014-06-11 19:01:36.907
pushing USDJPY 2014-06-11 19:01:42.063
pushing USDJPY 2014-06-11 19:01:50.313
pushing USDJPY 2014-06-11 19:03:04.233
pushing USDJPY 2014-06-11 19:03:22.797
pushing USDJPY 2014-06-11 19:03:40.657
pushing USDJPY 2014-06-11 19:04:00.593
pushing USDJPY 2014-06-11 19:04:07.827
pushing USDJPY 2014-06-11 19:04:21.577
pushing USDJPY 2014-06-11 19:04:29.483
pushing USDJPY 2014-06-11 19:04:34.640
pushing USDJPY 2014-06-11 19:04:46.327
pushing USDJPY 2014-06-11 19:05:00.420
pushing USDJPY 2014-06-11 19:05:29.640
pushing USDJPY 2014-06-11 19:05:30.327
pushing USDJPY 2014-06-11 19:05:30.670
pushing USDJPY 2014-06-11 19:05:31.013
pushing USDJPY 2014-06-11 19:05:33.420
pushing USDJPY 2014-06-11 19:05:36.513
pushing USDJPY 2014-06-11 19:05:36.857
pushing USDJPY 2014-06-11 19:05:57.827
pushing USDJPY 2014-06-11 19:06:07.437
pushing USDJPY 2014-06-11 19:06:08.827
pushing USDJPY 2014-06-11 19:06:21.200
pushing USDJPY 2014-06-11 19:06:27.733
pushing USDJPY 2014-06-11 19:06:28.060
pushing USDJPY 2014-06-11 19:06:39.763
pushing USDJPY 2014-06-11 19:06:40.107
pushing USDJPY 2014-06-11 19:06:42.170
pushing USDJPY 2014-06-11 19:07:43.700
pushing USDJPY 2014-06-11 19:08:03.637
pushing USDJPY 2014-06-11 19:08:56.230
pushing USDJPY 2014-06-11 19:08:57.247
pushing USDJPY 2014-06-11 19:08:58.967
pushing USDJPY 2014-06-11 19:08:59.310
pushing USDJPY 2014-06-11 19:09:02.747
pushing USDJPY 2014-06-11 19:09:03.090
pushing USDJPY 2014-06-11 19:09:04.467
pushing USDJPY 2014-06-11 19:09:07.903
pushing USDJPY 2014-06-11 19:09:10.997
pushing USDJPY 2014-06-11 19:09:11.340
pushing USDJPY 2014-06-11 19:09:31.623
pushing USDJPY 2014-06-11 19:10:15.967
pushing USDJPY 2014-06-11 19:10:16.310
pushing USDJPY 2014-06-11 19:10:24.230
pushing USDJPY 2014-06-11 19:10:29.027
pushing USDJPY 2014-06-11 19:10:36.590
pushing USDJPY 2014-06-11 19:10:36.933
pushing USDJPY 2014-06-11 19:10:37.277
pushing USDJPY 2014-06-11 19:10:44.840
pushing USDJPY 2014-06-11 19:10:45.183
pushing USDJPY 2014-06-11 19:10:51.027
pushing USDJPY 2014-06-11 19:10:51.717
pushing USDJPY 2014-06-11 19:10:52.747
pushing USDJPY 2014-06-11 19:10:54.810
pushing USDJPY 2014-06-11 19:10:57.560
pushing USDJPY 2014-06-11 19:10:57.917
pushing USDJPY 2014-06-11 19:11:47.060
pushing USDJPY 2014-06-11 19:11:58.747
pushing USDJPY 2014-06-11 19:13:31.213
pushing USDJPY 2014-06-11 19:13:33.277
pushing USDJPY 2014-06-11 19:14:29.323
pushing USDJPY 2014-06-11 19:14:30.010
pushing USDJPY 2014-06-11 19:14:34.807
pushing USDJPY 2014-06-11 19:14:54.760
pushing USDJPY 2014-06-11 19:15:25.697
pushing USDJPY 2014-06-11 19:15:26.040
pushing USDJPY 2014-06-11 19:15:34.980
pushing USDJPY 2014-06-11 19:15:35.323
pushing USDJPY 2014-06-11 19:15:55.603
pushing USDJPY 2014-06-11 19:16:34.790
pushing USDJPY 2014-06-11 19:16:35.137
pushing USDJPY 2014-06-11 19:16:36.853
pushing USDJPY 2014-06-11 19:16:37.197
pushing USDJPY 2014-06-11 19:16:37.540
pushing USDJPY 2014-06-11 19:16:43.370
pushing USDJPY 2014-06-11 19:16:45.790
pushing USDJPY 2014-06-11 19:16:46.137
pushing USDJPY 2014-06-11 19:16:46.823
pushing USDJPY 2014-06-11 19:17:54.883
pushing USDJPY 2014-06-11 19:19:55.883
pushing USDJPY 2014-06-11 19:20:13.757
pushing USDJPY 2014-06-11 19:20:14.447
pushing USDJPY 2014-06-11 19:20:34.727
pushing USDJPY 2014-06-11 19:20:55.337
pushing USDJPY 2014-06-11 19:21:10.820
pushing USDJPY 2014-06-11 19:21:11.163
pushing USDJPY 2014-06-11 19:22:47.070
pushing USDJPY 2014-06-11 19:23:09.757
pushing USDJPY 2014-06-11 19:23:17.320
pushing USDJPY 2014-06-11 19:23:18.007
pushing USDJPY 2014-06-11 19:23:23.493
pushing USDJPY 2014-06-11 19:23:32.430
pushing USDJPY 2014-06-11 19:23:35.197
pushing USDJPY 2014-06-11 19:24:12.303
pushing USDJPY 2014-06-11 19:25:55.773
pushing USDJPY 2014-06-11 19:26:30.833
pushing USDJPY 2014-06-11 19:26:35.990
pushing USDJPY 2014-06-11 19:26:56.617
pushing USDJPY 2014-06-11 19:28:48.677
pushing USDJPY 2014-06-11 19:28:53.160
pushing USDJPY 2014-06-11 19:28:53.850
pushing USDJPY 2014-06-11 19:28:54.193
pushing USDJPY 2014-06-11 19:29:44.380
pushing USDJPY 2014-06-11 19:29:59.490
pushing USDJPY 2014-06-11 19:29:59.833
pushing USDJPY 2014-06-11 19:30:00.537
pushing USDJPY 2014-06-11 19:30:00.880
pushing USDJPY 2014-06-11 19:30:42.473
pushing USDJPY 2014-06-11 19:31:02.753
pushing USDJPY 2014-06-11 19:31:59.800
pushing USDJPY 2014-06-11 19:32:19.050
pushing USDJPY 2014-06-11 19:33:09.597
pushing USDJPY 2014-06-11 19:33:26.787
pushing USDJPY 2014-06-11 19:33:29.537
pushing USDJPY 2014-06-11 19:34:02.177
pushing USDJPY 2014-06-11 19:34:04.597
pushing USDJPY 2014-06-11 19:34:24.877
pushing USDJPY 2014-06-11 19:34:31.753
pushing USDJPY 2014-06-11 19:36:18.643
pushing USDJPY 2014-06-11 19:36:37.550
pushing USDJPY 2014-06-11 19:39:19.127
pushing USDJPY 2014-06-11 19:39:31.500
pushing USDJPY 2014-06-11 19:39:55.563
pushing USDJPY 2014-06-11 19:42:32.673
pushing USDJPY 2014-06-11 19:42:47.453
pushing USDJPY 2014-06-11 19:42:50.890
pushing USDJPY 2014-06-11 19:43:09.437
pushing USDJPY 2014-06-11 19:43:19.420
pushing USDJPY 2014-06-11 19:43:21.827
pushing USDJPY 2014-06-11 19:43:22.170
pushing USDJPY 2014-06-11 19:43:41.063
pushing USDJPY 2014-06-11 19:43:41.420
pushing USDJPY 2014-06-11 19:43:41.767
pushing USDJPY 2014-06-11 19:43:43.140
pushing USDJPY 2014-06-11 19:43:45.890
pushing USDJPY 2014-06-11 19:43:46.233
pushing USDJPY 2014-06-11 19:43:57.233
pushing USDJPY 2014-06-11 19:43:57.577
pushing USDJPY 2014-06-11 19:43:57.920
pushing USDJPY 2014-06-11 19:43:58.267
pushing USDJPY 2014-06-11 19:43:58.610
pushing USDJPY 2014-06-11 19:44:03.750
pushing USDJPY 2014-06-11 19:44:04.110
pushing USDJPY 2014-06-11 19:44:04.453
pushing USDJPY 2014-06-11 19:44:05.467
pushing USDJPY 2014-06-11 19:44:05.827
pushing USDJPY 2014-06-11 19:44:07.203
pushing USDJPY 2014-06-11 19:44:07.547
pushing USDJPY 2014-06-11 19:44:07.873
pushing USDJPY 2014-06-11 19:44:08.920
pushing USDJPY 2014-06-11 19:44:14.077
pushing USDJPY 2014-06-11 19:44:34.703
pushing USDJPY 2014-06-11 19:44:52.233
pushing USDJPY 2014-06-11 19:44:57.390
pushing USDJPY 2014-06-11 19:44:57.733
pushing USDJPY 2014-06-11 19:45:02.187
pushing USDJPY 2014-06-11 19:45:02.547
pushing USDJPY 2014-06-11 19:45:04.953
pushing USDJPY 2014-06-11 19:45:15.593
pushing USDJPY 2014-06-11 19:45:17.657
pushing USDJPY 2014-06-11 19:45:23.513
pushing USDJPY 2014-06-11 19:45:45.513
pushing USDJPY 2014-06-11 19:45:51.000
pushing USDJPY 2014-06-11 19:46:06.467
pushing USDJPY 2014-06-11 19:46:08.530
pushing USDJPY 2014-06-11 19:46:08.890
pushing USDJPY 2014-06-11 19:46:15.763
pushing USDJPY 2014-06-11 19:46:16.093
pushing USDJPY 2014-06-11 19:46:16.453
pushing USDJPY 2014-06-11 19:46:43.607
pushing USDJPY 2014-06-11 19:46:45.327
pushing USDJPY 2014-06-11 19:46:45.670
pushing USDJPY 2014-06-11 19:46:46.013
pushing USDJPY 2014-06-11 19:46:47.047
pushing USDJPY 2014-06-11 19:46:53.217
pushing USDJPY 2014-06-11 19:46:53.560
pushing USDJPY 2014-06-11 19:46:54.607
pushing USDJPY 2014-06-11 19:46:56.327
pushing USDJPY 2014-06-11 19:46:57.013
pushing USDJPY 2014-06-11 19:46:57.357
pushing USDJPY 2014-06-11 19:46:59.060
pushing USDJPY 2014-06-11 19:47:05.607
pushing USDJPY 2014-06-11 19:47:24.497
pushing USDJPY 2014-06-11 19:47:25.890
pushing USDJPY 2014-06-11 19:47:41.357
pushing USDJPY 2014-06-11 19:47:50.983
pushing USDJPY 2014-06-11 19:47:54.403
pushing USDJPY 2014-06-11 19:47:54.747
pushing USDJPY 2014-06-11 19:47:56.827
pushing USDJPY 2014-06-11 19:48:05.077
pushing USDJPY 2014-06-11 19:48:05.420
pushing USDJPY 2014-06-11 19:48:05.763
pushing USDJPY 2014-06-11 19:48:08.170
pushing USDJPY 2014-06-11 19:48:09.887
pushing USDJPY 2014-06-11 19:48:12.967
pushing USDJPY 2014-06-11 19:48:14.013
pushing USDJPY 2014-06-11 19:48:25.357
pushing USDJPY 2014-06-11 19:48:29.137
pushing USDJPY 2014-06-11 19:48:31.887
pushing USDJPY 2014-06-11 19:48:33.263
pushing USDJPY 2014-06-11 19:48:49.763
pushing USDJPY 2014-06-11 19:48:52.857
pushing USDJPY 2014-06-11 19:48:53.530
pushing USDJPY 2014-06-11 19:49:02.137
pushing USDJPY 2014-06-11 19:49:02.483
pushing USDJPY 2014-06-11 19:49:20.700
pushing USDJPY 2014-06-11 19:49:21.027
pushing USDJPY 2014-06-11 19:49:21.373
pushing USDJPY 2014-06-11 19:49:21.717
pushing USDJPY 2014-06-11 19:49:33.077
pushing USDJPY 2014-06-11 19:49:35.137
pushing USDJPY 2014-06-11 19:49:47.153
pushing USDJPY 2014-06-11 19:49:47.840
pushing USDJPY 2014-06-11 19:49:48.200
pushing USDJPY 2014-06-11 19:49:48.527
pushing USDJPY 2014-06-11 19:49:50.590
pushing USDJPY 2014-06-11 19:49:51.637
pushing USDJPY 2014-06-11 19:49:54.043
pushing USDJPY 2014-06-11 19:49:58.170
pushing USDJPY 2014-06-11 19:49:58.497
pushing USDJPY 2014-06-11 19:49:58.873
pushing USDJPY 2014-06-11 19:49:59.200
pushing USDJPY 2014-06-11 19:49:59.543
pushing USDJPY 2014-06-11 19:49:59.887
pushing USDJPY 2014-06-11 19:50:03.653
pushing USDJPY 2014-06-11 19:50:04.013
pushing USDJPY 2014-06-11 19:50:04.357
pushing USDJPY 2014-06-11 19:50:07.433
pushing USDJPY 2014-06-11 19:50:08.827
pushing USDJPY 2014-06-11 19:50:10.543
pushing USDJPY 2014-06-11 19:50:10.887
pushing USDJPY 2014-06-11 19:50:13.293
pushing USDJPY 2014-06-11 19:50:13.623
pushing USDJPY 2014-06-11 19:50:16.373
pushing USDJPY 2014-06-11 19:50:17.060
pushing USDJPY 2014-06-11 19:50:17.403
pushing USDJPY 2014-06-11 19:50:17.747
pushing USDJPY 2014-06-11 19:50:19.123
